0,0,0,D0:F0:18:43:F8:2A,-71,1638629444217
0,0,1,D0:F0:18:43:F8:36,-79,1638629444722
0,0,2,D0:F0:18:43:F8:2A,-82,1638629445227
0,0,3,D0:F0:18:43:F8:47,-77,1638629445734
0,0,4,D0:F0:18:43:F8:2A,-79,1638629446240
0,0,5,D0:F0:18:43:F8:36,-80,1638629446744
0,0,6,D0:F0:18:43:F8:36,-86,1638629447250
0,0,7,D0:F0:18:43:F8:47,-81,1638629447754
0,0,8,D0:F0:18:43:F8:47,-85,1638629448259
0,0,9,D0:F0:18:43:F8:36,-79,1638629448764
0,0,10,D0:F0:18:43:F8:47,-81,1638629449271
0,0,11,D0:F0:18:43:F8:36,-78,1638629449776
0,0,12,D0:F0:18:43:F8:36,-79,1638629450282
0,0,13,D0:F0:18:43:F8:36,-80,1638629450787
0,0,14,D0:F0:18:43:F8:2A,-68,1638629451292
0,0,15,D0:F0:18:43:F8:36,-78,1638629451798
0,0,16,D0:F0:18:43:F8:36,-80,1638629452303
0,0,17,D0:F0:18:43:F8:2A,-67,1638629452810
0,0,18,D0:F0:18:43:F8:36,-88,1638629453343
0,0,19,D0:F0:18:43:F8:36,-78,1638629453850
0,0,20,D0:F0:18:43:F8:36,-78,1638629454354
0,0,21,D0:F0:18:43:F8:36,-78,1638629454859
0,0,22,D0:F0:18:43:F8:2A,-81,1638629455362
0,0,23,D0:F0:18:43:F8:47,-76,1638629455869
0,0,24,D0:F0:18:43:F8:2A,-69,1638629456374
0,0,25,D0:F0:18:43:F8:47,-79,1638629456879
0,0,26,D0:F0:18:43:F8:47,-81,1638629457384
0,0,27,D0:F0:18:43:F8:47,-80,1638629457890
0,0,28,D0:F0:18:43:F8:2A,-85,1638629458394
0,0,29,D0:F0:18:43:F8:2A,-67,1638629458899
0,0,30,D0:F0:18:43:F8:2A,-67,1638629459404
0,0,31,D0:F0:18:43:F8:2A,-70,1638629459909
0,0,32,D0:F0:18:43:F8:36,-86,1638629460413
0,0,33,D0:F0:18:43:F8:36,-86,1638629460919
0,0,34,D0:F0:18:43:F8:47,-76,1638629461423
0,0,35,D0:F0:18:43:F8:47,-79,1638629461928
0,0,36,D0:F0:18:43:F8:36,-78,1638629462433
0,0,37,D0:F0:18:43:F8:36,-79,1638629462938
0,0,38,D0:F0:18:43:F8:2A,-67,1638629463442
0,0,39,D0:F0:18:43:F8:47,-77,1638629463946
0,0,40,D0:F0:18:43:F8:36,-81,1638629464451
0,0,41,D0:F0:18:43:F8:47,-77,1638629464955
0,0,42,D0:F0:18:43:F8:47,-81,1638629465461
0,0,43,D0:F0:18:43:F8:36,-79,1638629465968
0,0,44,D0:F0:18:43:F8:36,-78,1638629466472
0,0,45,D0:F0:18:43:F8:2A,-67,1638629466977
0,0,46,D0:F0:18:43:F8:47,-82,1638629467482
0,0,47,D0:F0:18:43:F8:36,-77,1638629467987
0,0,48,D0:F0:18:43:F8:47,-83,1638629468492
0,0,49,D0:F0:18:43:F8:36,-77,1638629468997
0,0,50,D0:F0:18:43:F8:36,-79,1638629469502
0,0,51,D0:F0:18:43:F8:36,-78,1638629470007
0,0,52,D0:F0:18:43:F8:2A,-69,1638629470512
0,0,53,D0:F0:18:43:F8:2A,-69,1638629471017
0,0,54,D0:F0:18:43:F8:36,-79,1638629471523
0,0,55,D0:F0:18:43:F8:2A,-81,1638629472026
0,0,56,D0:F0:18:43:F8:47,-79,1638629472531
0,0,57,D0:F0:18:43:F8:36,-79,1638629473036
0,0,58,D0:F0:18:43:F8:2A,-67,1638629473540
0,0,59,D0:F0:18:43:F8:2A,-69,1638629474046
0,0,60,D0:F0:18:43:F8:2A,-69,1638629474551
0,0,61,D0:F0:18:43:F8:47,-77,1638629475056
0,0,62,D0:F0:18:43:F8:2A,-82,1638629475560
0,0,63,D0:F0:18:43:F8:36,-77,1638629476064
0,0,64,D0:F0:18:43:F8:36,-80,1638629476568
0,0,65,D0:F0:18:43:F8:47,-78,1638629477073
0,0,66,D0:F0:18:43:F8:2A,-67,1638629477577
0,0,67,D0:F0:18:43:F8:47,-80,1638629478082
0,0,68,D0:F0:18:43:F8:2A,-69,1638629478586
0,0,69,D0:F0:18:43:F8:2A,-69,1638629479091
0,0,70,D0:F0:18:43:F8:2A,-82,1638629479595
0,0,71,D0:F0:18:43:F8:36,-78,1638629480098
0,0,72,D0:F0:18:43:F8:47,-77,1638629480604
0,0,73,D0:F0:18:43:F8:2A,-69,1638629481108
0,0,74,D0:F0:18:43:F8:36,-79,1638629481612
0,0,75,D0:F0:18:43:F8:47,-76,1638629482116
0,0,76,D0:F0:18:43:F8:47,-74,1638629482619
0,0,77,D0:F0:18:43:F8:47,-80,1638629483125
0,0,78,D0:F0:18:43:F8:36,-79,1638629483628
0,0,79,D0:F0:18:43:F8:2A,-67,1638629484134
0,0,80,D0:F0:18:43:F8:2A,-67,1638629484638
0,0,81,D0:F0:18:43:F8:36,-76,1638629485141
0,0,82,D0:F0:18:43:F8:2A,-81,1638629485646
0,0,83,D0:F0:18:43:F8:2A,-67,1638629486149
0,0,84,D0:F0:18:43:F8:2A,-68,1638629486653
0,0,85,D0:F0:18:43:F8:2A,-68,1638629487156
0,0,86,D0:F0:18:43:F8:2A,-85,1638629487661
0,0,87,D0:F0:18:43:F8:2A,-68,1638629488164
0,0,88,D0:F0:18:43:F8:47,-84,1638629488670
0,0,89,D0:F0:18:43:F8:2A,-69,1638629489174
0,0,90,D0:F0:18:43:F8:47,-75,1638629489678
0,0,91,D0:F0:18:43:F8:47,-76,1638629490181
0,0,92,D0:F0:18:43:F8:2A,-82,1638629490686
0,0,93,D0:F0:18:43:F8:47,-84,1638629491190
0,0,94,D0:F0:18:43:F8:2A,-82,1638629491694
0,0,95,D0:F0:18:43:F8:47,-85,1638629492197
0,0,96,D0:F0:18:43:F8:47,-84,1638629492701
