0,0,0,D0:F0:18:43:F8:2A,-65,1638627824515
0,0,1,D0:F0:18:43:F8:2A,-62,1638627825018
0,0,2,D0:F0:18:43:F8:36,-74,1638627825521
0,0,3,D0:F0:18:43:F8:2A,-65,1638627826024
0,0,4,D0:F0:18:43:F8:47,-71,1638627826527
0,0,5,D0:F0:18:43:F8:47,-69,1638627827032
0,0,6,D0:F0:18:43:F8:2A,-65,1638627827537
0,0,7,D0:F0:18:43:F8:47,-69,1638627828043
0,0,8,D0:F0:18:43:F8:2A,-64,1638627828549
0,0,9,D0:F0:18:43:F8:36,-71,1638627829054
0,0,10,D0:F0:18:43:F8:36,-80,1638627829560
0,0,11,D0:F0:18:43:F8:47,-71,1638627830065
0,0,12,D0:F0:18:43:F8:2A,-65,1638627830571
0,0,13,D0:F0:18:43:F8:2A,-65,1638627831076
0,0,14,D0:F0:18:43:F8:47,-71,1638627831582
0,0,15,D0:F0:18:43:F8:36,-77,1638627832088
0,0,16,D0:F0:18:43:F8:47,-68,1638627832593
0,0,17,D0:F0:18:43:F8:2A,-66,1638627833098
0,0,18,D0:F0:18:43:F8:36,-70,1638627833603
0,0,19,D0:F0:18:43:F8:2A,-65,1638627834109
0,0,20,D0:F0:18:43:F8:47,-69,1638627834614
0,0,21,D0:F0:18:43:F8:2A,-66,1638627835119
0,0,22,D0:F0:18:43:F8:47,-70,1638627835624
0,0,23,D0:F0:18:43:F8:47,-69,1638627836129
0,0,24,D0:F0:18:43:F8:47,-67,1638627836634
0,0,25,D0:F0:18:43:F8:2A,-65,1638627837139
0,0,26,D0:F0:18:43:F8:47,-69,1638627837644
0,0,27,D0:F0:18:43:F8:47,-70,1638627838149
0,0,28,D0:F0:18:43:F8:47,-69,1638627838654
0,0,29,D0:F0:18:43:F8:36,-70,1638627839159
0,0,30,D0:F0:18:43:F8:2A,-67,1638627839664
0,0,31,D0:F0:18:43:F8:2A,-67,1638627840170
0,0,32,D0:F0:18:43:F8:36,-74,1638627840675
0,0,33,D0:F0:18:43:F8:2A,-68,1638627841181
0,0,34,D0:F0:18:43:F8:2A,-66,1638627841686
0,0,35,D0:F0:18:43:F8:47,-73,1638627842190
0,0,36,D0:F0:18:43:F8:36,-73,1638627842695
0,0,37,D0:F0:18:43:F8:2A,-66,1638627843201
0,0,38,D0:F0:18:43:F8:36,-77,1638627843706
0,0,39,D0:F0:18:43:F8:36,-73,1638627844213
0,0,40,D0:F0:18:43:F8:47,-68,1638627844719
0,0,41,D0:F0:18:43:F8:47,-72,1638627845223
0,0,42,D0:F0:18:43:F8:47,-72,1638627845728
0,0,43,D0:F0:18:43:F8:2A,-67,1638627846233
0,0,44,D0:F0:18:43:F8:2A,-67,1638627846738
0,0,45,D0:F0:18:43:F8:47,-72,1638627847243
0,0,46,D0:F0:18:43:F8:2A,-64,1638627847748
0,0,47,D0:F0:18:43:F8:47,-68,1638627848254
0,0,48,D0:F0:18:43:F8:2A,-68,1638627848760
0,0,49,D0:F0:18:43:F8:36,-73,1638627849265
0,0,50,D0:F0:18:43:F8:36,-82,1638627849770
0,0,51,D0:F0:18:43:F8:47,-69,1638627850274
0,0,52,D0:F0:18:43:F8:36,-76,1638627850781
0,0,53,D0:F0:18:43:F8:36,-72,1638627851286
0,0,54,D0:F0:18:43:F8:2A,-64,1638627851790
0,0,55,D0:F0:18:43:F8:47,-70,1638627852298
0,0,56,D0:F0:18:43:F8:47,-70,1638627852805
0,0,57,D0:F0:18:43:F8:2A,-64,1638627853312
0,0,58,D0:F0:18:43:F8:2A,-65,1638627853817
0,0,59,D0:F0:18:43:F8:47,-71,1638627854323
0,0,60,D0:F0:18:43:F8:2A,-65,1638627854829
0,0,61,D0:F0:18:43:F8:2A,-65,1638627855334
0,0,62,D0:F0:18:43:F8:47,-69,1638627855837
0,0,63,D0:F0:18:43:F8:47,-70,1638627856342
0,0,64,D0:F0:18:43:F8:2A,-68,1638627856848
0,0,65,D0:F0:18:43:F8:47,-71,1638627857352
0,0,66,D0:F0:18:43:F8:36,-74,1638627857856
0,0,67,D0:F0:18:43:F8:2A,-65,1638627858360
0,0,68,D0:F0:18:43:F8:47,-69,1638627858864
0,0,69,D0:F0:18:43:F8:36,-78,1638627859368
0,0,70,D0:F0:18:43:F8:47,-70,1638627859873
0,0,71,D0:F0:18:43:F8:2A,-66,1638627860377
0,0,72,D0:F0:18:43:F8:36,-79,1638627860881
0,0,73,D0:F0:18:43:F8:36,-76,1638627861386
0,0,74,D0:F0:18:43:F8:2A,-68,1638627861891
0,0,75,D0:F0:18:43:F8:47,-69,1638627862396
0,0,76,D0:F0:18:43:F8:36,-80,1638627862899
0,0,77,D0:F0:18:43:F8:36,-77,1638627863403
0,0,78,D0:F0:18:43:F8:2A,-66,1638627863907
0,0,79,D0:F0:18:43:F8:36,-77,1638627864412
0,0,80,D0:F0:18:43:F8:36,-74,1638627864915
0,0,81,D0:F0:18:43:F8:2A,-66,1638627865419
0,0,82,D0:F0:18:43:F8:36,-76,1638627865923
0,0,83,D0:F0:18:43:F8:2A,-68,1638627866426
0,0,84,D0:F0:18:43:F8:2A,-69,1638627866930
0,0,85,D0:F0:18:43:F8:36,-78,1638627867434
0,0,86,D0:F0:18:43:F8:36,-81,1638627867938
0,0,87,D0:F0:18:43:F8:2A,-65,1638627868442
0,0,88,D0:F0:18:43:F8:2A,-66,1638627868947
0,0,89,D0:F0:18:43:F8:47,-66,1638627869450
0,0,90,D0:F0:18:43:F8:2A,-66,1638627869953
0,0,91,D0:F0:18:43:F8:2A,-69,1638627870456
0,0,92,D0:F0:18:43:F8:2A,-66,1638627870961
0,0,93,D0:F0:18:43:F8:2A,-69,1638627871465
0,0,94,D0:F0:18:43:F8:2A,-66,1638627871968
0,0,95,D0:F0:18:43:F8:2A,-64,1638627872472
0,0,96,D0:F0:18:43:F8:36,-75,1638627872976
0,0,97,D0:F0:18:43:F8:2A,-65,1638627873480
0,0,98,D0:F0:18:43:F8:2A,-67,1638627873985
0,0,99,D0:F0:18:43:F8:2A,-65,1638627874489
0,0,100,D0:F0:18:43:F8:47,-70,1638627874993
0,0,101,D0:F0:18:43:F8:2A,-65,1638627875497
0,0,102,D0:F0:18:43:F8:47,-71,1638627876000
0,0,103,D0:F0:18:43:F8:2A,-64,1638627876505
0,0,104,D0:F0:18:43:F8:47,-67,1638627877011
0,0,105,D0:F0:18:43:F8:47,-67,1638627877519
0,0,106,D0:F0:18:43:F8:2A,-66,1638627878021
0,0,107,D0:F0:18:43:F8:47,-70,1638627878525
0,0,108,D0:F0:18:43:F8:47,-71,1638627879028
0,0,109,D0:F0:18:43:F8:2A,-63,1638627879533
0,0,110,D0:F0:18:43:F8:36,-78,1638627880036
0,0,111,D0:F0:18:43:F8:47,-67,1638627880540
0,0,112,D0:F0:18:43:F8:47,-70,1638627881043
0,0,113,D0:F0:18:43:F8:2A,-71,1638627881548
0,0,114,D0:F0:18:43:F8:47,-70,1638627882052
0,0,115,D0:F0:18:43:F8:47,-72,1638627882556
0,0,116,D0:F0:18:43:F8:2A,-65,1638627883060
0,0,117,D0:F0:18:43:F8:2A,-68,1638627883563
0,0,118,D0:F0:18:43:F8:36,-77,1638627884066
0,0,119,D0:F0:18:43:F8:47,-71,1638627884570
1,0,0,D0:F0:18:43:F8:2A,-67,1638627888122
1,0,1,D0:F0:18:43:F8:2A,-68,1638627888628
1,0,2,D0:F0:18:43:F8:2A,-68,1638627889134
1,0,3,D0:F0:18:43:F8:47,-78,1638627889638
1,0,4,D0:F0:18:43:F8:36,-76,1638627890141
1,0,5,D0:F0:18:43:F8:2A,-73,1638627890644
1,0,6,D0:F0:18:43:F8:47,-84,1638627891147
1,0,7,D0:F0:18:43:F8:2A,-61,1638627891651
1,0,8,D0:F0:18:43:F8:2A,-62,1638627892155
1,0,9,D0:F0:18:43:F8:2A,-62,1638627892658
1,0,10,D0:F0:18:43:F8:36,-75,1638627893161
1,0,11,D0:F0:18:43:F8:2A,-73,1638627893665
1,0,12,D0:F0:18:43:F8:2A,-73,1638627894168
1,0,13,D0:F0:18:43:F8:36,-78,1638627894672
1,0,14,D0:F0:18:43:F8:2A,-71,1638627895176
1,0,15,D0:F0:18:43:F8:2A,-62,1638627895680
1,0,16,D0:F0:18:43:F8:2A,-62,1638627896183
1,0,17,D0:F0:18:43:F8:2A,-62,1638627896686
1,0,18,D0:F0:18:43:F8:47,-84,1638627897191
1,0,19,D0:F0:18:43:F8:2A,-73,1638627897696
1,0,20,D0:F0:18:43:F8:36,-76,1638627898200
1,0,21,D0:F0:18:43:F8:2A,-71,1638627898703
1,0,22,D0:F0:18:43:F8:47,-80,1638627899206
1,0,23,D0:F0:18:43:F8:36,-76,1638627899709
1,0,24,D0:F0:18:43:F8:2A,-61,1638627900213
1,0,25,D0:F0:18:43:F8:47,-87,1638627900717
1,0,26,D0:F0:18:43:F8:47,-83,1638627901220
1,0,27,D0:F0:18:43:F8:2A,-73,1638627901723
1,0,28,D0:F0:18:43:F8:2A,-71,1638627902226
1,0,29,D0:F0:18:43:F8:36,-72,1638627902729
1,0,30,D0:F0:18:43:F8:47,-86,1638627903233
1,0,31,D0:F0:18:43:F8:2A,-61,1638627903735
1,0,32,D0:F0:18:43:F8:2A,-62,1638627904239
1,0,33,D0:F0:18:43:F8:36,-72,1638627904742
1,0,34,D0:F0:18:43:F8:36,-72,1638627905245
1,0,35,D0:F0:18:43:F8:2A,-62,1638627905748
1,0,36,D0:F0:18:43:F8:2A,-72,1638627906252
1,0,37,D0:F0:18:43:F8:36,-73,1638627906756
1,0,38,D0:F0:18:43:F8:2A,-71,1638627907259
1,0,39,D0:F0:18:43:F8:36,-76,1638627907762
1,0,40,D0:F0:18:43:F8:2A,-67,1638627908265
1,0,41,D0:F0:18:43:F8:2A,-62,1638627908770
1,0,42,D0:F0:18:43:F8:47,-84,1638627909274
1,0,43,D0:F0:18:43:F8:2A,-62,1638627909777
1,0,44,D0:F0:18:43:F8:47,-79,1638627910279
1,0,45,D0:F0:18:43:F8:47,-85,1638627910782
1,0,46,D0:F0:18:43:F8:36,-80,1638627911286
1,0,47,D0:F0:18:43:F8:2A,-61,1638627911790
1,0,48,D0:F0:18:43:F8:2A,-80,1638627912294
1,0,49,D0:F0:18:43:F8:36,-81,1638627912797
1,0,50,D0:F0:18:43:F8:36,-80,1638627913301
1,0,51,D0:F0:18:43:F8:47,-83,1638627913805
1,0,52,D0:F0:18:43:F8:36,-81,1638627914308
1,0,53,D0:F0:18:43:F8:2A,-68,1638627914811
1,0,54,D0:F0:18:43:F8:36,-77,1638627915314
